"","Address","Restaurant","Food","Price","Cuisine","Latitude","Longitude"
"194","25 Union Wharf Portland, ME, 04101","DiMillo's Floating Restaurant & Marina","Sugar-Free&comma; Fat Free Ice Cream","








5.00


","Seafood, American",43.6540933,-70.2534285
"195","25 Union Wharf Portland, ME, 04101","DiMillo's Floating Restaurant & Marina","Coffee","

","Seafood, American",43.6540933,-70.2534285
"196","25 Union Wharf Portland, ME, 04101","DiMillo's Floating Restaurant & Marina","Tea","

","Seafood, American",43.6540933,-70.2534285
"197","25 Union Wharf Portland, ME, 04101","DiMillo's Floating Restaurant & Marina","Fountain Soda","

","Seafood, American",43.6540933,-70.2534285
"198","25 Union Wharf Portland, ME, 04101","DiMillo's Floating Restaurant & Marina","Apple Juice","

","Seafood, American",43.6540933,-70.2534285
"199","25 Union Wharf Portland, ME, 04101","DiMillo's Floating Restaurant & Marina","Lemonade","

","Seafood, American",43.6540933,-70.2534285
"200","25 Union Wharf Portland, ME, 04101","DiMillo's Floating Restaurant & Marina","Local Milk","

","Seafood, American",43.6540933,-70.2534285
"201","25 Union Wharf Portland, ME, 04101","DiMillo's Floating Restaurant & Marina","Captain Eli's","

","Seafood, American",43.6540933,-70.2534285
"202","25 Union Wharf Portland, ME, 04101","DiMillo's Floating Restaurant & Marina","Jumbo Shrimp","








5.00


","Seafood, American",43.6540933,-70.2534285
"203","25 Union Wharf Portland, ME, 04101","DiMillo's Floating Restaurant & Marina","Steamed Maine Clams","








16.00


","Seafood, American",43.6540933,-70.2534285
"204","25 Union Wharf Portland, ME, 04101","DiMillo's Floating Restaurant & Marina","Fried Calamari","








10.00


","Seafood, American",43.6540933,-70.2534285
"205","25 Union Wharf Portland, ME, 04101","DiMillo's Floating Restaurant & Marina","Sauteed Mussels","








12.00


","Seafood, American",43.6540933,-70.2534285
"206","25 Union Wharf Portland, ME, 04101","DiMillo's Floating Restaurant & Marina","Crispy Fried Oyster","








14.00


","Seafood, American",43.6540933,-70.2534285
"207","25 Union Wharf Portland, ME, 04101","DiMillo's Floating Restaurant & Marina","Crab Cakes","








16.00


","Seafood, American",43.6540933,-70.2534285
"208","25 Union Wharf Portland, ME, 04101","DiMillo's Floating Restaurant & Marina","Caprese Flatbread","








9.00


","Seafood, American",43.6540933,-70.2534285
"209","25 Union Wharf Portland, ME, 04101","DiMillo's Floating Restaurant & Marina","Bacon Wrapped Scallops","








16.00


","Seafood, American",43.6540933,-70.2534285
"210","25 Union Wharf Portland, ME, 04101","DiMillo's Floating Restaurant & Marina","Ricotta Meatballs","








10.00


","Seafood, American",43.6540933,-70.2534285
"211","25 Union Wharf Portland, ME, 04101","DiMillo's Floating Restaurant & Marina","Roasted Vegetable Platter","








8.00


","Seafood, American",43.6540933,-70.2534285
"212","25 Union Wharf Portland, ME, 04101","DiMillo's Floating Restaurant & Marina","Market Salad","








7.00


","Seafood, American",43.6540933,-70.2534285
"213","25 Union Wharf Portland, ME, 04101","DiMillo's Floating Restaurant & Marina","Traditionally Prepared with Anchovies","








9.00


","Seafood, American",43.6540933,-70.2534285
"214","25 Union Wharf Portland, ME, 04101","DiMillo's Floating Restaurant & Marina","Wedge Salad","








9.00


","Seafood, American",43.6540933,-70.2534285
"215","25 Union Wharf Portland, ME, 04101","DiMillo's Floating Restaurant & Marina","Pear & Gorgonzola Salad","








10.00


","Seafood, American",43.6540933,-70.2534285
"216","25 Union Wharf Portland, ME, 04101","DiMillo's Floating Restaurant & Marina","Berries & Burrata","








9.00


","Seafood, American",43.6540933,-70.2534285
"217","25 Union Wharf Portland, ME, 04101","DiMillo's Floating Restaurant & Marina","Haddock Chowder","












5.00+


","Seafood, American",43.6540933,-70.2534285
"218","25 Union Wharf Portland, ME, 04101","DiMillo's Floating Restaurant & Marina","New England Clam Chowder","












5.00+


","Seafood, American",43.6540933,-70.2534285
"219","25 Union Wharf Portland, ME, 04101","DiMillo's Floating Restaurant & Marina","French Onion Soup Au Gratin","








7.00


","Seafood, American",43.6540933,-70.2534285
"220","25 Union Wharf Portland, ME, 04101","DiMillo's Floating Restaurant & Marina","Lobster Stew","












11.00+


","Seafood, American",43.6540933,-70.2534285
"221","25 Union Wharf Portland, ME, 04101","DiMillo's Floating Restaurant & Marina","Twin Lobsters","








40.00


","Seafood, American",43.6540933,-70.2534285
"222","25 Union Wharf Portland, ME, 04101","DiMillo's Floating Restaurant & Marina","1 1/8 lb. Lobster","








26.00


","Seafood, American",43.6540933,-70.2534285
"223","25 Union Wharf Portland, ME, 04101","DiMillo's Floating Restaurant & Marina","1-1/2 lb. Lobster","








35.00


","Seafood, American",43.6540933,-70.2534285
"224","25 Union Wharf Portland, ME, 04101","DiMillo's Floating Restaurant & Marina","2-1/2 lb. Lobster","








55.00


","Seafood, American",43.6540933,-70.2534285
"225","25 Union Wharf Portland, ME, 04101","DiMillo's Floating Restaurant & Marina","Lazy Lobster","








28.00


","Seafood, American",43.6540933,-70.2534285
"226","25 Union Wharf Portland, ME, 04101","DiMillo's Floating Restaurant & Marina","Lazy Lobster - Admiral's Portion","








50.00


","Seafood, American",43.6540933,-70.2534285
"227","25 Union Wharf Portland, ME, 04101","DiMillo's Floating Restaurant & Marina","Deep-Fried Lobster Tails","








28.00


","Seafood, American",43.6540933,-70.2534285
"228","25 Union Wharf Portland, ME, 04101","DiMillo's Floating Restaurant & Marina","Fried North Atlantic Shrimp","








19.00


","Seafood, American",43.6540933,-70.2534285
"229","25 Union Wharf Portland, ME, 04101","DiMillo's Floating Restaurant & Marina","Native Haddock","








19.00


","Seafood, American",43.6540933,-70.2534285
"230","25 Union Wharf Portland, ME, 04101","DiMillo's Floating Restaurant & Marina","Salmon","








23.00


","Seafood, American",43.6540933,-70.2534285
"231","25 Union Wharf Portland, ME, 04101","DiMillo's Floating Restaurant & Marina","Mixed Seafood Broil","








26.00


","Seafood, American",43.6540933,-70.2534285
"232","25 Union Wharf Portland, ME, 04101","DiMillo's Floating Restaurant & Marina","Pecan-Encrusted Haddock","








25.00


","Seafood, American",43.6540933,-70.2534285
"233","25 Union Wharf Portland, ME, 04101","DiMillo's Floating Restaurant & Marina","Fried Clams","








26.00


","Seafood, American",43.6540933,-70.2534285
"234","25 Union Wharf Portland, ME, 04101","DiMillo's Floating Restaurant & Marina","Scallops","








26.00


","Seafood, American",43.6540933,-70.2534285
"235","25 Union Wharf Portland, ME, 04101","DiMillo's Floating Restaurant & Marina","Fisherman's Platter","








29.00


","Seafood, American",43.6540933,-70.2534285
"236","25 Union Wharf Portland, ME, 04101","DiMillo's Floating Restaurant & Marina","Balsamic Chicken","








19.00


","Seafood, American",43.6540933,-70.2534285
"237","25 Union Wharf Portland, ME, 04101","DiMillo's Floating Restaurant & Marina","Black Angus Sirloin Steak","








28.00


","Seafood, American",43.6540933,-70.2534285
"238","25 Union Wharf Portland, ME, 04101","DiMillo's Floating Restaurant & Marina","Bistro Filet","








23.00


","Seafood, American",43.6540933,-70.2534285
"239","25 Union Wharf Portland, ME, 04101","DiMillo's Floating Restaurant & Marina","Filet Mignon","








30.00


","Seafood, American",43.6540933,-70.2534285
"240","25 Union Wharf Portland, ME, 04101","DiMillo's Floating Restaurant & Marina","Roast Prime Rib Au Jus","








30.00


","Seafood, American",43.6540933,-70.2534285
"241","25 Union Wharf Portland, ME, 04101","DiMillo's Floating Restaurant & Marina","12oz Classic Cut","








26.00


","Seafood, American",43.6540933,-70.2534285
"242","25 Union Wharf Portland, ME, 04101","DiMillo's Floating Restaurant & Marina","16oz King Cut","








30.00


","Seafood, American",43.6540933,-70.2534285
"243","25 Union Wharf Portland, ME, 04101","DiMillo's Floating Restaurant & Marina","Scallops Carbonara","








26.00


","Seafood, American",43.6540933,-70.2534285
"244","25 Union Wharf Portland, ME, 04101","DiMillo's Floating Restaurant & Marina","Frutta Di Mare","








29.00


","Seafood, American",43.6540933,-70.2534285
"245","25 Union Wharf Portland, ME, 04101","DiMillo's Floating Restaurant & Marina","Seafood Scampi","








29.00


","Seafood, American",43.6540933,-70.2534285
"246","25 Union Wharf Portland, ME, 04101","DiMillo's Floating Restaurant & Marina","DiMillo's Style Lobster Mac & Cheese","








29.00


","Seafood, American",43.6540933,-70.2534285
"247","25 Union Wharf Portland, ME, 04101","DiMillo's Floating Restaurant & Marina","Seafood Alfredo","








29.00


","Seafood, American",43.6540933,-70.2534285
"248","25 Union Wharf Portland, ME, 04101","DiMillo's Floating Restaurant & Marina","Baked Haddock w/Veggies","








8.50


","Seafood, American",43.6540933,-70.2534285
"249","25 Union Wharf Portland, ME, 04101","DiMillo's Floating Restaurant & Marina","Chicken Tenders","








7.00


","Seafood, American",43.6540933,-70.2534285
"250","25 Union Wharf Portland, ME, 04101","DiMillo's Floating Restaurant & Marina","Pasta with Meatballs","








7.50


","Seafood, American",43.6540933,-70.2534285
"251","25 Union Wharf Portland, ME, 04101","DiMillo's Floating Restaurant & Marina","Grilled Chicken or Shrimp Taco","








7.50


","Seafood, American",43.6540933,-70.2534285
"252","25 Union Wharf Portland, ME, 04101","DiMillo's Floating Restaurant & Marina","Kraft Macaroni & Cheese","








6.50


","Seafood, American",43.6540933,-70.2534285
"253","25 Union Wharf Portland, ME, 04101","DiMillo's Floating Restaurant & Marina","PB&J Sandwich","








6.00


","Seafood, American",43.6540933,-70.2534285
"254","25 Union Wharf Portland, ME, 04101","DiMillo's Floating Restaurant & Marina","Grilled Parm Sliders","








6.00


","Seafood, American",43.6540933,-70.2534285
"255","25 Union Wharf Portland, ME, 04101","DiMillo's Floating Restaurant & Marina","Turkey Dog","








6.00


","Seafood, American",43.6540933,-70.2534285
"256","25 Union Wharf Portland, ME, 04101","DiMillo's Floating Restaurant & Marina","Crunchy Grapes","

","Seafood, American",43.6540933,-70.2534285
"257","25 Union Wharf Portland, ME, 04101","DiMillo's Floating Restaurant & Marina","Veggies","

","Seafood, American",43.6540933,-70.2534285
"258","25 Union Wharf Portland, ME, 04101","DiMillo's Floating Restaurant & Marina","Fries","

","Seafood, American",43.6540933,-70.2534285
"259","25 Union Wharf Portland, ME, 04101","DiMillo's Floating Restaurant & Marina","Small Salad","

","Seafood, American",43.6540933,-70.2534285
"260","25 Union Wharf Portland, ME, 04101","DiMillo's Floating Restaurant & Marina","Carrot & Celery Planks","

","Seafood, American",43.6540933,-70.2534285
"261","25 Union Wharf Portland, ME, 04101","DiMillo's Floating Restaurant & Marina","Milk","

","Seafood, American",43.6540933,-70.2534285
"262","25 Union Wharf Portland, ME, 04101","DiMillo's Floating Restaurant & Marina","Soda","

","Seafood, American",43.6540933,-70.2534285
"263","25 Union Wharf Portland, ME, 04101","DiMillo's Floating Restaurant & Marina","Apple Juice","

","Seafood, American",43.6540933,-70.2534285
"264","25 Union Wharf Portland, ME, 04101","DiMillo's Floating Restaurant & Marina","Chocolate Milk","

","Seafood, American",43.6540933,-70.2534285
"265","25 Union Wharf Portland, ME, 04101","DiMillo's Floating Restaurant & Marina","Lemonade Desserts","

","Seafood, American",43.6540933,-70.2534285
"266","25 Union Wharf Portland, ME, 04101","DiMillo's Floating Restaurant & Marina","Ice Cream","

","Seafood, American",43.6540933,-70.2534285
"267","25 Union Wharf Portland, ME, 04101","DiMillo's Floating Restaurant & Marina","Ice Cream Sandwich","

","Seafood, American",43.6540933,-70.2534285
"268","33 Wharf St Portland, ME, 04101","Street & Co.","Seasonal Salad","








13.50


","Seafood, American",43.6558841,-70.2540164
"269","33 Wharf St Portland, ME, 04101","Street & Co.","Caesar Salad","








14.50


","Seafood, American",43.6558841,-70.2540164
"270","33 Wharf St Portland, ME, 04101","Street & Co.","Heirloom Tomatoes Salad","








11.50


","Seafood, American",43.6558841,-70.2540164
"271","33 Wharf St Portland, ME, 04101","Street & Co.","Arugula Salad","








14.50


","Seafood, American",43.6558841,-70.2540164
"272","33 Wharf St Portland, ME, 04101","Street & Co.","Roasted Eggplant Dip","








9.25


","Seafood, American",43.6558841,-70.2540164
"273","33 Wharf St Portland, ME, 04101","Street & Co.","Smoked Bluefish Pate","








9.25


","Seafood, American",43.6558841,-70.2540164
"274","33 Wharf St Portland, ME, 04101","Street & Co.","Chicken Liver Mousse","








9.25


","Seafood, American",43.6558841,-70.2540164
"275","33 Wharf St Portland, ME, 04101","Street & Co.","Grilled Octopus","








17.50


","Seafood, American",43.6558841,-70.2540164
"276","33 Wharf St Portland, ME, 04101","Street & Co.","Local Squid","








14.50


","Seafood, American",43.6558841,-70.2540164
"277","33 Wharf St Portland, ME, 04101","Street & Co.","Bangs Island Mussels","








16.50


","Seafood, American",43.6558841,-70.2540164
"278","33 Wharf St Portland, ME, 04101","Street & Co.","Countneck Clams","








15.50


","Seafood, American",43.6558841,-70.2540164
"279","33 Wharf St Portland, ME, 04101","Street & Co.","Blackened Swordfish","








33.00


","Seafood, American",43.6558841,-70.2540164
"280","33 Wharf St Portland, ME, 04101","Street & Co.","Yellowfin Tuna","








36.00


","Seafood, American",43.6558841,-70.2540164
"281","33 Wharf St Portland, ME, 04101","Street & Co.","Arctic Char","








34.00


","Seafood, American",43.6558841,-70.2540164
"282","33 Wharf St Portland, ME, 04101","Street & Co.","Bolognese","








29.00


","Seafood, American",43.6558841,-70.2540164
"283","33 Wharf St Portland, ME, 04101","Street & Co.","Cod","








34.00


","Seafood, American",43.6558841,-70.2540164
"284","33 Wharf St Portland, ME, 04101","Street & Co.","Sole Francaise","








32.00


","Seafood, American",43.6558841,-70.2540164
"285","33 Wharf St Portland, ME, 04101","Street & Co.","Whole Grilled Branzino","








37.00


","Seafood, American",43.6558841,-70.2540164
"286","33 Wharf St Portland, ME, 04101","Street & Co.","Scallops in Pernod","








37.00


","Seafood, American",43.6558841,-70.2540164
"287","33 Wharf St Portland, ME, 04101","Street & Co.","Mussels Marinara","








27.00


","Seafood, American",43.6558841,-70.2540164
"288","33 Wharf St Portland, ME, 04101","Street & Co.","Countneck Clams","








29.00


","Seafood, American",43.6558841,-70.2540164
"289","33 Wharf St Portland, ME, 04101","Street & Co.","Grilled Lobster with Butter and Garlic","








41.00


","Seafood, American",43.6558841,-70.2540164
"290","33 Wharf St Portland, ME, 04101","Street & Co.","Shrimp with Tomato and Capers","








30.00


","Seafood, American",43.6558841,-70.2540164
"291","33 Wharf St Portland, ME, 04101","Street & Co.","Shrimp with Butter and Garlic","








30.00


","Seafood, American",43.6558841,-70.2540164
"292","33 Wharf St Portland, ME, 04101","Street & Co.","Primavera","








24.00


","Seafood, American",43.6558841,-70.2540164
"293","33 Wharf St Portland, ME, 04101","Street & Co.","For 2 Lobster Diavolo","








72.00


","Seafood, American",43.6558841,-70.2540164
"294","380 Gorham Rd Portland, ME, 04106","Weathervane Seafood Restaurant","Buffalo Chicken Salad","








9.99


","Burgers, Sandwiches, Seafood, American, Pasta, Salads",43.6361051,-70.3319528
"295","380 Gorham Rd Portland, ME, 04106","Weathervane Seafood Restaurant","Almond Crusted Haddock Salad","








11.75


","Burgers, Sandwiches, Seafood, American, Pasta, Salads",43.6361051,-70.3319528
"296","380 Gorham Rd Portland, ME, 04106","Weathervane Seafood Restaurant","House Garden Or House Caesar Salad","












5.75+


","Burgers, Sandwiches, Seafood, American, Pasta, Salads",43.6361051,-70.3319528
"297","380 Gorham Rd Portland, ME, 04106","Weathervane Seafood Restaurant","Fresh Catch Of The Day","

","Burgers, Sandwiches, Seafood, American, Pasta, Salads",43.6361051,-70.3319528
"298","380 Gorham Rd Portland, ME, 04106","Weathervane Seafood Restaurant","Pa's World Famous Fried Onion Rings","








5.49


","Burgers, Sandwiches, Seafood, American, Pasta, Salads",43.6361051,-70.3319528
"299","380 Gorham Rd Portland, ME, 04106","Weathervane Seafood Restaurant","Fried Appetizer Combo","








10.99


","Burgers, Sandwiches, Seafood, American, Pasta, Salads",43.6361051,-70.3319528
"300","380 Gorham Rd Portland, ME, 04106","Weathervane Seafood Restaurant","Fried Onion Nuggets","








4.99


","Burgers, Sandwiches, Seafood, American, Pasta, Salads",43.6361051,-70.3319528
"301","380 Gorham Rd Portland, ME, 04106","Weathervane Seafood Restaurant","Potato Skins","








6.99


","Burgers, Sandwiches, Seafood, American, Pasta, Salads",43.6361051,-70.3319528
"302","380 Gorham Rd Portland, ME, 04106","Weathervane Seafood Restaurant","Fried Mozzarella Sticks","








6.75


","Burgers, Sandwiches, Seafood, American, Pasta, Salads",43.6361051,-70.3319528
"303","380 Gorham Rd Portland, ME, 04106","Weathervane Seafood Restaurant","Fried Mushrooms","








5.49


","Burgers, Sandwiches, Seafood, American, Pasta, Salads",43.6361051,-70.3319528
"304","380 Gorham Rd Portland, ME, 04106","Weathervane Seafood Restaurant","Boneless Buffalo Chicken Tenders","








7.49


","Burgers, Sandwiches, Seafood, American, Pasta, Salads",43.6361051,-70.3319528
"305","380 Gorham Rd Portland, ME, 04106","Weathervane Seafood Restaurant","Fried Calamari ","








7.29


","Burgers, Sandwiches, Seafood, American, Pasta, Salads",43.6361051,-70.3319528
"306","380 Gorham Rd Portland, ME, 04106","Weathervane Seafood Restaurant","Fresh Steamed Mussels","








7.99


","Burgers, Sandwiches, Seafood, American, Pasta, Salads",43.6361051,-70.3319528
"307","380 Gorham Rd Portland, ME, 04106","Weathervane Seafood Restaurant","Classic Maine Lobster Roll","








15.99


","Burgers, Sandwiches, Seafood, American, Pasta, Salads",43.6361051,-70.3319528
"308","380 Gorham Rd Portland, ME, 04106","Weathervane Seafood Restaurant","Grilled Salmon Sandwich","








10.49


","Burgers, Sandwiches, Seafood, American, Pasta, Salads",43.6361051,-70.3319528
"309","380 Gorham Rd Portland, ME, 04106","Weathervane Seafood Restaurant","Fried Haddock Sandwich","








8.25


","Burgers, Sandwiches, Seafood, American, Pasta, Salads",43.6361051,-70.3319528
"310","380 Gorham Rd Portland, ME, 04106","Weathervane Seafood Restaurant","Fried Clam Strip Roll","








8.25


","Burgers, Sandwiches, Seafood, American, Pasta, Salads",43.6361051,-70.3319528
"311","380 Gorham Rd Portland, ME, 04106","Weathervane Seafood Restaurant","Broiled Haddock Sandwich","








9.25


","Burgers, Sandwiches, Seafood, American, Pasta, Salads",43.6361051,-70.3319528
"312","380 Gorham Rd Portland, ME, 04106","Weathervane Seafood Restaurant","Crab Melt","








9.75


","Burgers, Sandwiches, Seafood, American, Pasta, Salads",43.6361051,-70.3319528
"313","380 Gorham Rd Portland, ME, 04106","Weathervane Seafood Restaurant","Haddock Melt","








10.25


","Burgers, Sandwiches, Seafood, American, Pasta, Salads",43.6361051,-70.3319528
"314","380 Gorham Rd Portland, ME, 04106","Weathervane Seafood Restaurant","Grilled Chicken Sandwich","








8.25


","Burgers, Sandwiches, Seafood, American, Pasta, Salads",43.6361051,-70.3319528
"315","380 Gorham Rd Portland, ME, 04106","Weathervane Seafood Restaurant","Grilled Chicken Caesar Wrap","








8.75


","Burgers, Sandwiches, Seafood, American, Pasta, Salads",43.6361051,-70.3319528
"316","380 Gorham Rd Portland, ME, 04106","Weathervane Seafood Restaurant","Hamburger","








7.25


","Burgers, Sandwiches, Seafood, American, Pasta, Salads",43.6361051,-70.3319528
"317","380 Gorham Rd Portland, ME, 04106","Weathervane Seafood Restaurant","Cheeseburger","








8.25


","Burgers, Sandwiches, Seafood, American, Pasta, Salads",43.6361051,-70.3319528
"318","380 Gorham Rd Portland, ME, 04106","Weathervane Seafood Restaurant","Bacon Cheeseburger","








8.75


","Burgers, Sandwiches, Seafood, American, Pasta, Salads",43.6361051,-70.3319528
"319","380 Gorham Rd Portland, ME, 04106","Weathervane Seafood Restaurant","Shrimp Scampi","










13.50+


","Burgers, Sandwiches, Seafood, American, Pasta, Salads",43.6361051,-70.3319528
"320","380 Gorham Rd Portland, ME, 04106","Weathervane Seafood Restaurant","Lobster & Asparagus Alfredo","








18.99


","Burgers, Sandwiches, Seafood, American, Pasta, Salads",43.6361051,-70.3319528
"321","380 Gorham Rd Portland, ME, 04106","Weathervane Seafood Restaurant","Baked Haddock Parmesan ","








11.99


","Burgers, Sandwiches, Seafood, American, Pasta, Salads",43.6361051,-70.3319528
"322","380 Gorham Rd Portland, ME, 04106","Weathervane Seafood Restaurant","Chicken & Broccoli Alfredo ","








12.25


","Burgers, Sandwiches, Seafood, American, Pasta, Salads",43.6361051,-70.3319528
"323","380 Gorham Rd Portland, ME, 04106","Weathervane Seafood Restaurant","Bea's Clam Chowder","










4.39+


","Burgers, Sandwiches, Seafood, American, Pasta, Salads",43.6361051,-70.3319528
"324","380 Gorham Rd Portland, ME, 04106","Weathervane Seafood Restaurant","Fish Chowder ","










4.99+


","Burgers, Sandwiches, Seafood, American, Pasta, Salads",43.6361051,-70.3319528
"325","380 Gorham Rd Portland, ME, 04106","Weathervane Seafood Restaurant","Cup Of Clam Chowdah","








7.45


","Burgers, Sandwiches, Seafood, American, Pasta, Salads",43.6361051,-70.3319528
"326","380 Gorham Rd Portland, ME, 04106","Weathervane Seafood Restaurant","Fried Seafood Combo","








16.99


","Burgers, Sandwiches, Seafood, American, Pasta, Salads",43.6361051,-70.3319528
"327","380 Gorham Rd Portland, ME, 04106","Weathervane Seafood Restaurant","The Admiral's Platter ","








24.99


","Burgers, Sandwiches, Seafood, American, Pasta, Salads",43.6361051,-70.3319528
"328","380 Gorham Rd Portland, ME, 04106","Weathervane Seafood Restaurant","Fried Half & Half's","








14.99


","Burgers, Sandwiches, Seafood, American, Pasta, Salads",43.6361051,-70.3319528
"329","380 Gorham Rd Portland, ME, 04106","Weathervane Seafood Restaurant","Haddock ","








14.25


","Burgers, Sandwiches, Seafood, American, Pasta, Salads",43.6361051,-70.3319528
"330","380 Gorham Rd Portland, ME, 04106","Weathervane Seafood Restaurant","Native Shrimp ","








11.50


","Burgers, Sandwiches, Seafood, American, Pasta, Salads",43.6361051,-70.3319528
"331","380 Gorham Rd Portland, ME, 04106","Weathervane Seafood Restaurant","Fantail Shrimp ","








14.50


","Burgers, Sandwiches, Seafood, American, Pasta, Salads",43.6361051,-70.3319528
"332","380 Gorham Rd Portland, ME, 04106","Weathervane Seafood Restaurant","Bay Scallops ","








11.75


","Burgers, Sandwiches, Seafood, American, Pasta, Salads",43.6361051,-70.3319528
"333","380 Gorham Rd Portland, ME, 04106","Weathervane Seafood Restaurant","Sea Scallops","

","Burgers, Sandwiches, Seafood, American, Pasta, Salads",43.6361051,-70.3319528
"334","380 Gorham Rd Portland, ME, 04106","Weathervane Seafood Restaurant","Calamari","








11.50


","Burgers, Sandwiches, Seafood, American, Pasta, Salads",43.6361051,-70.3319528
"335","380 Gorham Rd Portland, ME, 04106","Weathervane Seafood Restaurant","Haddock Nuggets ","








11.50


","Burgers, Sandwiches, Seafood, American, Pasta, Salads",43.6361051,-70.3319528
"336","380 Gorham Rd Portland, ME, 04106","Weathervane Seafood Restaurant","Clam Strips ","








11.50


","Burgers, Sandwiches, Seafood, American, Pasta, Salads",43.6361051,-70.3319528
"337","380 Gorham Rd Portland, ME, 04106","Weathervane Seafood Restaurant","Chicken Tenders ","








11.50


","Burgers, Sandwiches, Seafood, American, Pasta, Salads",43.6361051,-70.3319528
"338","380 Gorham Rd Portland, ME, 04106","Weathervane Seafood Restaurant","Whole Calms ","

","Burgers, Sandwiches, Seafood, American, Pasta, Salads",43.6361051,-70.3319528
"339","380 Gorham Rd Portland, ME, 04106","Weathervane Seafood Restaurant","Our World Famous Haddock Fish & Chips","








7.99


","Burgers, Sandwiches, Seafood, American, Pasta, Salads",43.6361051,-70.3319528
"340","380 Gorham Rd Portland, ME, 04106","Weathervane Seafood Restaurant","Haddock","








9.25


","Burgers, Sandwiches, Seafood, American, Pasta, Salads",43.6361051,-70.3319528
"341","380 Gorham Rd Portland, ME, 04106","Weathervane Seafood Restaurant","Native Shrimp ","








7.99


","Burgers, Sandwiches, Seafood, American, Pasta, Salads",43.6361051,-70.3319528
"342","380 Gorham Rd Portland, ME, 04106","Weathervane Seafood Restaurant","Fantail Shrimp ","








9.75


","Burgers, Sandwiches, Seafood, American, Pasta, Salads",43.6361051,-70.3319528
"343","380 Gorham Rd Portland, ME, 04106","Weathervane Seafood Restaurant","Bay Scallops ","








8.25


","Burgers, Sandwiches, Seafood, American, Pasta, Salads",43.6361051,-70.3319528
"344","380 Gorham Rd Portland, ME, 04106","Weathervane Seafood Restaurant","Sea Scallops","

","Burgers, Sandwiches, Seafood, American, Pasta, Salads",43.6361051,-70.3319528
"345","380 Gorham Rd Portland, ME, 04106","Weathervane Seafood Restaurant","Calamari","








7.99


","Burgers, Sandwiches, Seafood, American, Pasta, Salads",43.6361051,-70.3319528
"346","380 Gorham Rd Portland, ME, 04106","Weathervane Seafood Restaurant","Haddock Nuggets ","








7.99


","Burgers, Sandwiches, Seafood, American, Pasta, Salads",43.6361051,-70.3319528
"347","380 Gorham Rd Portland, ME, 04106","Weathervane Seafood Restaurant","Clam Strips ","








7.99


","Burgers, Sandwiches, Seafood, American, Pasta, Salads",43.6361051,-70.3319528
"348","380 Gorham Rd Portland, ME, 04106","Weathervane Seafood Restaurant","Chicken Tenders ","








7.99


","Burgers, Sandwiches, Seafood, American, Pasta, Salads",43.6361051,-70.3319528
"349","380 Gorham Rd Portland, ME, 04106","Weathervane Seafood Restaurant","Whole Clams ","

","Burgers, Sandwiches, Seafood, American, Pasta, Salads",43.6361051,-70.3319528
"350","380 Gorham Rd Portland, ME, 04106","Weathervane Seafood Restaurant","Marinated Sirloin Tips","








14.50


","Burgers, Sandwiches, Seafood, American, Pasta, Salads",43.6361051,-70.3319528
"351","380 Gorham Rd Portland, ME, 04106","Weathervane Seafood Restaurant","New York Strip Steak Dinner","








15.75


","Burgers, Sandwiches, Seafood, American, Pasta, Salads",43.6361051,-70.3319528
"352","380 Gorham Rd Portland, ME, 04106","Weathervane Seafood Restaurant","Fried Chicken Tenders Dinner","








11.50


","Burgers, Sandwiches, Seafood, American, Pasta, Salads",43.6361051,-70.3319528
"353","380 Gorham Rd Portland, ME, 04106","Weathervane Seafood Restaurant","Apple Harvest Chicken","








12.25


","Burgers, Sandwiches, Seafood, American, Pasta, Salads",43.6361051,-70.3319528
"354","380 Gorham Rd Portland, ME, 04106","Weathervane Seafood Restaurant","Steamed Clams","

","Burgers, Sandwiches, Seafood, American, Pasta, Salads",43.6361051,-70.3319528
"355","380 Gorham Rd Portland, ME, 04106","Weathervane Seafood Restaurant","Lazy Man Lobster","

","Burgers, Sandwiches, Seafood, American, Pasta, Salads",43.6361051,-70.3319528
"356","380 Gorham Rd Portland, ME, 04106","Weathervane Seafood Restaurant","Lobster Pie","

","Burgers, Sandwiches, Seafood, American, Pasta, Salads",43.6361051,-70.3319528
"357","380 Gorham Rd Portland, ME, 04106","Weathervane Seafood Restaurant","Fresh Fried Lobster Tails","

","Burgers, Sandwiches, Seafood, American, Pasta, Salads",43.6361051,-70.3319528
"358","380 Gorham Rd Portland, ME, 04106","Weathervane Seafood Restaurant","Lobster Dinners","

","Burgers, Sandwiches, Seafood, American, Pasta, Salads",43.6361051,-70.3319528
"359","380 Gorham Rd Portland, ME, 04106","Weathervane Seafood Restaurant","Gilled Maple Salmon","








16.50


","Burgers, Sandwiches, Seafood, American, Pasta, Salads",43.6361051,-70.3319528
"360","380 Gorham Rd Portland, ME, 04106","Weathervane Seafood Restaurant","Broiled Haddock","








14.25


","Burgers, Sandwiches, Seafood, American, Pasta, Salads",43.6361051,-70.3319528
"361","380 Gorham Rd Portland, ME, 04106","Weathervane Seafood Restaurant","Broiled Sea Scallops","

","Burgers, Sandwiches, Seafood, American, Pasta, Salads",43.6361051,-70.3319528
"362","380 Gorham Rd Portland, ME, 04106","Weathervane Seafood Restaurant","Broiled Sea Scallops & Haddock","








19.25


","Burgers, Sandwiches, Seafood, American, Pasta, Salads",43.6361051,-70.3319528
